2017-10-24T11:41:56Z	45.073365	7.671886	303.0	12.0	11.70	0
2017-10-24T11:42:05Z	45.073609	7.671206	305.0	13.0	15.30	0
2017-10-24T11:42:25Z	45.073738	7.670707	305.0	13.0	21.60	0
2017-10-24T11:42:35Z	45.074066	7.669836	305.0	11.0	15.30	0
2017-10-24T11:42:45Z	45.074355	7.669371	303.0	14.0	10.80	0
2017-10-24T11:42:55Z	45.074253	7.669205	298.0	17.0	2.70	0
2017-10-24T11:43:05Z	45.074472	7.668853	297.0	11.0	9.00	0
2017-10-24T11:43:16Z	45.074588	7.668669	301.0	12.0	9.00	0
2017-10-24T11:43:26Z	45.075301	7.669241	300.0	13.0	27.00	0
2017-10-24T11:43:36Z	45.075564	7.66948	300.0	11.0	1.80	0
2017-10-24T11:43:46Z	45.075545	7.669488	300.0	11.0	0.00	0
2017-10-24T11:43:56Z	45.075561	7.669465	300.0	11.0	0.00	0
2017-10-24T11:44:05Z	45.075585	7.669489	300.0	11.0	6.30	0
2017-10-24T11:44:15Z	45.075978	7.669781	301.0	14.0	18.90	0
2017-10-24T11:44:25Z	45.076219	7.670157	303.0	11.0	17.10	0
2017-10-24T11:44:35Z	45.076045	7.670842	303.0	11.0	22.50	0
2017-10-24T11:44:45Z	45.075895	7.671635	303.0	11.0	23.40	0
2017-10-24T11:44:55Z	45.075715	7.672424	301.0	11.0	15.30	0
2017-10-24T11:45:05Z	45.0759	7.672676	297.0	11.0	9.90	0
2017-10-24T11:45:16Z	45.076165	7.672806	295.0	12.0	16.20	0
2017-10-24T11:45:26Z	45.076525	7.673073	297.0	12.0	15.30	0
2017-10-24T11:45:36Z	45.076928	7.673384	295.0	16.0	20.70	0
2017-10-24T11:45:46Z	45.077038	7.673682	300.0	11.0	18.00	0
2017-10-24T11:45:56Z	45.076819	7.674458	298.0	10.0	20.70	0
2017-10-24T11:46:06Z	45.076598	7.675188	305.0	12.0	21.60	0
2017-10-24T11:46:17Z	45.07643	7.675921	307.0	12.0	23.40	0
2017-10-24T11:46:27Z	45.07619	7.676268	305.0	11.0	16.20	0
2017-10-24T11:46:37Z	45.075863	7.676746	298.0	12.0	17.10	0
2017-10-24T11:46:47Z	45.075745	7.677016	297.0	15.0	9.00	0
2017-10-24T11:46:57Z	45.075342	7.676781	297.0	14.0	15.30	0
2017-10-24T11:47:05Z	45.075221	7.676427	301.0	14.0	11.70	0
2017-10-24T11:47:15Z	45.074687	7.676061	304.0	35.0	23.40	0
2017-10-24T11:47:25Z	45.074349	7.675812	302.0	11.0	2.70	0
2017-10-24T11:47:36Z	45.07415	7.67569	300.0	11.0	16.20	0
2017-10-24T11:47:46Z	45.073743	7.675531	296.0	4.0	14.40	0
2017-10-24T11:47:56Z	45.073548	7.676048	298.0	5.0	10.80	0
2017-10-24T11:48:15Z	45.073379	7.676508	301.0	5.0	3.60	0
2017-10-24T11:48:25Z	45.073269	7.676826	297.0	12.0	16.20	0
2017-10-24T11:48:35Z	45.073076	7.677257	295.0	9.0	15.30	0
2017-10-24T11:48:45Z	45.072993	7.67752	298.0	8.0	3.60	0
2017-10-24T11:48:55Z	45.072731	7.677217	301.0	20.0	12.60	0
2017-10-24T11:49:05Z	45.07225	7.677121	300.0	12.0	14.40	0
2017-10-24T11:49:16Z	45.072073	7.67778	299.0	13.0	16.20	0
2017-10-24T11:49:26Z	45.07199	7.67818	307.0	11.0	9.90	0
2017-10-24T11:49:36Z	45.071816	7.678634	311.0	12.0	14.40	0
2017-10-24T11:49:46Z	45.071716	7.678791	302.0	16.0	3.60	0
2017-10-24T11:49:56Z	45.071551	7.67915	299.0	14.0	14.40	0
2017-10-24T11:50:15Z	45.071602	7.67973	298.0	12.0	12.60	0
2017-10-24T11:50:25Z	45.071396	7.679934	303.0	11.0	0.90	0
2017-10-24T11:50:45Z	45.071314	7.680217	314.0	11.0	17.10	0
2017-10-24T11:50:55Z	45.071227	7.680944	314.0	16.0	21.60	0
2017-10-24T11:51:05Z	45.071028	7.681397	309.0	14.0	20.70	0
2017-10-24T11:51:16Z	45.070791	7.68162	309.0	13.0	2.70	0
2017-10-24T11:51:36Z	45.070574	7.681364	309.0	13.0	14.40	0
2017-10-24T11:51:46Z	45.07052	7.681007	307.0	17.0	3.60	0
2017-10-24T11:51:56Z	45.070491	7.680575	306.0	19.0	17.10	0
2017-10-24T11:52:05Z	45.070543	7.679958	302.0	13.0	15.30	0
2017-10-24T11:52:15Z	45.07071	7.679736	299.0	11.0	9.00	0
2017-10-24T11:52:25Z	45.070685	7.6797	302.0	14.0	0.00	0
2017-10-24T11:53:05Z	45.070663	7.679669	303.0	13.0	0.00	0
2017-10-24T11:53:16Z	45.070797	7.67908	296.0	18.0	10.80	0
2017-10-24T11:53:26Z	45.071023	7.678496	290.0	15.0	17.10	0
2017-10-24T11:53:36Z	45.071454	7.677878	288.0	23.0	20.70	0
2017-10-24T11:53:46Z	45.071692	7.67705	294.0	13.0	27.00	0
2017-10-24T11:53:56Z	45.071888	7.676198	298.0	19.0	20.70	0
2017-10-24T11:54:05Z	45.072143	7.675646	305.0	16.0	9.90	0
2017-10-24T11:54:15Z	45.071889	7.675598	303.0	13.0	4.50	0
2017-10-24T11:54:25Z	45.07193	7.675637	306.0	11.0	0.00	0
2017-10-24T11:54:45Z	45.071942	7.675659	308.0	10.0	0.00	0
2017-10-24T11:54:55Z	45.071942	7.675652	308.0	12.0	2.70	0
2017-10-24T11:55:05Z	45.07205	7.675632	307.0	11.0	8.10	0
2017-10-24T11:55:16Z	45.072933	7.676199	305.0	13.0	36.00	0
2017-10-24T11:55:26Z	45.073507	7.676517	307.0	11.0	27.90	0
2017-10-24T11:55:36Z	45.074167	7.676743	302.0	12.0	26.10	0
2017-10-24T11:55:46Z	45.07477	7.677206	303.0	12.0	20.70	0
2017-10-24T11:56:04Z	45.075062	7.677547	303.0	3.0	12.60	0
2017-10-24T11:56:16Z	45.075335	7.677613	303.0	7.0	5.40	0
2017-10-24T11:56:30Z	45.075413	7.677839	295.0	16.0	9.00	0
2017-10-24T11:56:43Z	45.076086	7.678016	298.0	16.0	25.20	0
2017-10-24T11:56:53Z	45.076382	7.678372	298.0	14.0	17.10	0
2017-10-24T11:57:04Z	45.076991	7.678752	291.0	12.0	14.40	0
2017-10-24T11:57:15Z	45.076909	7.679297	289.0	12.0	21.60	0
2017-10-24T11:57:25Z	45.076665	7.680032	294.0	12.0	11.70	0
2017-10-24T11:57:35Z	45.076859	7.680317	297.0	12.0	13.50	0
2017-10-24T11:57:55Z	45.077491	7.680902	300.0	10.0	15.30	0
2017-10-24T11:58:10Z	45.077216	7.681973	296.0	12.0	18.90	0
2017-10-24T11:58:23Z	45.076997	7.682271	294.0	10.0	9.90	0
2017-10-24T11:58:33Z	45.076643	7.682039	296.0	10.0	16.20	0
2017-10-24T11:58:43Z	45.076246	7.682186	291.0	7.0	11.70	0
2017-10-24T11:58:53Z	45.076013	7.682634	297.0	5.0	13.50	0
2017-10-24T11:59:03Z	45.075946	7.682863	296.0	4.0	0.00	0
2017-10-24T11:59:05Z	45.075948	7.682854	295.0	3.0	0.00	0
2017-10-24T11:59:15Z	45.075932	7.682953	296.0	3.0	2.70	0
2017-10-24T11:59:25Z	45.075847	7.683227	297.0	4.0	8.10	0
2017-10-24T11:59:35Z	45.075814	7.683347	296.0	3.0	0.00	0
2017-10-24T11:59:45Z	45.075738	7.683564	293.0	4.0	15.30	0
2017-10-24T11:59:55Z	45.075726	7.68413	291.0	4.0	15.30	0
2017-10-24T12:00:05Z	45.075879	7.684574	295.0	5.0	12.60	0
2017-10-24T12:00:26Z	45.076125	7.684749	293.0	3.0	8.10	0
2017-10-24T12:00:36Z	45.076087	7.685208	293.0	4.0	15.30	0
2017-10-24T12:00:46Z	45.075946	7.685565	294.0	3.0	14.40	0
2017-10-24T12:00:56Z	45.075578	7.686659	293.0	4.0	35.10	0
2017-10-24T12:01:06Z	45.075164	7.687836	290.0	3.0	36.90	0
2017-10-24T12:01:19Z	45.074797	7.688947	291.0	3.0	17.10	0
2017-10-24T12:01:29Z	45.074528	7.689465	292.0	7.0	17.10	0
2017-10-24T12:01:39Z	45.074103	7.690123	290.0	5.0	30.60	0
2017-10-24T12:01:49Z	45.073425	7.690663	286.0	4.0	30.60	0
2017-10-24T12:01:59Z	45.073043	7.69105	283.0	6.0	8.10	0
2017-10-24T12:02:05Z	45.073055	7.691082	285.0	9.0	0.00	0
2017-10-24T12:02:35Z	45.073046	7.691062	284.0	5.0	0.00	0
2017-10-24T12:02:45Z	45.072784	7.691326	280.0	5.0	21.60	0
2017-10-24T12:02:55Z	45.07226	7.691899	278.0	4.0	32.40	0
2017-10-24T12:03:05Z	45.071629	7.692521	278.0	4.0	30.60	0
2017-10-24T12:03:16Z	45.070997	7.693059	275.0	4.0	25.20	0
2017-10-24T12:03:26Z	45.070553	7.693467	275.0	5.0	18.00	0
2017-10-24T12:03:46Z	45.070549	7.693701	271.0	19.0	1.80	0
2017-10-24T12:03:56Z	45.070582	7.693629	275.0	15.0	0.00	0
2017-10-24T12:04:05Z	45.070574	7.693624	276.0	13.0	0.00	0
2017-10-24T12:04:15Z	45.070111	7.694063	278.0	8.0	31.50	0
2017-10-24T12:04:25Z	45.069414	7.694591	277.0	12.0	24.30	0
2017-10-24T12:04:35Z	45.06898	7.695012	273.0	6.0	23.40	0
2017-10-24T12:04:45Z	45.068469	7.695551	276.0	5.0	27.90	0
2017-10-24T12:04:55Z	45.067989	7.696223	277.0	8.0	27.90	0
2017-10-24T12:05:05Z	45.06763	7.696334	274.0	8.0	0.00	0
2017-10-24T12:05:56Z	45.067684	7.696336	272.0	13.0	0.00	0
2017-10-24T12:06:06Z	45.067252	7.696775	269.0	12.0	18.00	0
2017-10-24T12:06:17Z	45.066537	7.697504	278.0	7.0	32.40	0
2017-10-24T12:06:27Z	45.065988	7.698044	275.0	5.0	17.10	0
2017-10-24T12:06:47Z	45.065665	7.698278	272.0	6.0	3.60	0
2017-10-24T12:06:57Z	45.065453	7.698449	270.0	6.0	12.60	0
2017-10-24T12:07:05Z	45.065027	7.697937	273.0	6.0	40.50	0
2017-10-24T12:07:15Z	45.064318	7.696996	277.0	3.0	32.40	0
2017-10-24T12:07:25Z	45.064349	7.696387	276.0	10.0	26.10	0
2017-10-24T12:07:35Z	45.065018	7.695379	279.0	9.0	42.30	0
2017-10-24T12:07:45Z	45.065659	7.694346	282.0	3.0	45.00	0
2017-10-24T12:07:55Z	45.066251	7.693352	283.0	5.0	29.70	0
2017-10-24T12:08:05Z	45.066468	7.693057	282.0	9.0	1.80	0
2017-10-24T12:08:16Z	45.066725	7.692682	281.0	7.0	10.80	0
2017-10-24T12:08:36Z	45.067039	7.69227	282.0	6.0	22.50	0
2017-10-24T12:08:46Z	45.067168	7.692042	283.0	11.0	0.00	0
2017-10-24T12:08:56Z	45.067217	7.691863	284.0	10.0	15.30	0
2017-10-24T12:09:05Z	45.067519	7.691343	285.0	12.0	27.90	0
2017-10-24T12:09:15Z	45.068064	7.690634	286.0	14.0	27.90	0
2017-10-24T12:09:25Z	45.068367	7.689868	283.0	13.0	30.60	0
2017-10-24T12:09:35Z	45.068991	7.689064	280.0	12.0	31.50	0
2017-10-24T12:09:45Z	45.069465	7.68857	284.0	12.0	9.90	0
2017-10-24T12:09:55Z	45.069487	7.688589	285.0	11.0	0.00	0
2017-10-24T12:10:26Z	45.069474	7.688564	284.0	11.0	0.00	0
2017-10-24T12:10:36Z	45.069593	7.688264	284.0	11.0	15.30	0
2017-10-24T12:10:46Z	45.069769	7.68803	287.0	11.0	11.70	0
2017-10-24T12:10:56Z	45.069979	7.687767	289.0	11.0	13.50	0
2017-10-24T12:11:05Z	45.070098	7.687584	288.0	11.0	15.30	0
2017-10-24T12:11:15Z	45.070344	7.687205	288.0	11.0	8.10	0
2017-10-24T12:11:25Z	45.070734	7.687037	289.0	10.0	21.60	0
2017-10-24T12:11:35Z	45.071012	7.687437	289.0	10.0	14.40	0
2017-10-24T12:11:45Z	45.071048	7.687484	293.0	10.0	0.00	0
2017-10-24T12:11:55Z	45.071106	7.687518	295.0	11.0	2.70	0
2017-10-24T12:12:05Z	45.071449	7.688182	292.0	11.0	35.10	0
2017-10-24T12:12:16Z	45.071924	7.689765	286.0	11.0	38.70	0
2017-10-24T12:12:36Z	45.071735	7.689327	280.0	4.0	32.40	0
2017-10-24T12:12:46Z	45.07155	7.688088	291.0	6.0	36.90	0
2017-10-24T12:12:56Z	45.071144	7.687347	289.0	10.0	18.00	0
2017-10-24T12:13:05Z	45.070807	7.686724	290.0	3.0	23.40	0
2017-10-24T12:13:15Z	45.070686	7.686655	288.0	4.0	0.00	0
2017-10-24T12:13:45Z	45.070681	7.686652	288.0	3.0	0.00	0
2017-10-24T12:13:55Z	45.070351	7.686346	290.0	3.0	23.40	0
2017-10-24T12:14:16Z	45.070451	7.685744	289.0	3.0	9.90	0
2017-10-24T12:14:26Z	45.070559	7.685468	291.0	4.0	7.20	0
2017-10-24T12:14:36Z	45.07073	7.684935	293.0	4.0	19.80	0
2017-10-24T12:14:46Z	45.070833	7.684244	294.0	7.0	18.90	0
2017-10-24T12:14:56Z	45.070827	7.683841	296.0	6.0	2.70	0
2017-10-24T12:15:05Z	45.070832	7.683855	297.0	4.0	0.00	0
2017-10-24T12:15:25Z	45.070848	7.683861	296.0	3.0	0.00	0
2017-10-24T12:15:35Z	45.070797	7.683464	298.0	5.0	17.10	0
2017-10-24T12:15:45Z	45.070723	7.682594	299.0	7.0	23.40	0
2017-10-24T12:15:55Z	45.070644	7.681942	296.0	13.0	6.30	0
2017-10-24T12:16:05Z	45.070602	7.68151	297.0	4.0	16.20	0
2017-10-24T12:16:16Z	45.070559	7.681103	298.0	10.0	4.50	0
2017-10-24T12:16:26Z	45.070569	7.681133	293.0	8.0	0.00	0
2017-10-24T12:16:56Z	45.070572	7.68113	293.0	23.0	0.00	0
2017-10-24T12:17:05Z	45.070559	7.680737	283.0	15.0	18.00	0
2017-10-24T12:17:15Z	45.070754	7.680056	271.0	14.0	0.00	0
