2017-10-21T12:21:55	arduino-uno-00	50	SF7BW125	868.500000	-109.000000	3.500000	30423930424230443030303030303332	45.071484	7.687688	752
2017-10-21T12:22:57	arduino-uno-00	51	SF7BW125	867.100000	-108.000000	7.500000	30424342463146313030303030303333	45.070719	7.686718	679
2017-10-21T12:23:59	arduino-uno-00	52	SF7BW125	867.300000	-92.000000	9.500000	30433037323844363030303030303334	45.070796	7.684692	520
2017-10-21T12:27:06	arduino-uno-00	55	SF7BW125	867.900000	-114.000000	1.250000	30434238434443463030303030303337	45.068352	7.690048	995
2017-10-21T12:50:59	arduino-uno-00	0	SF7BW125	868.300000	-114.000000	-1.750000	30303030303044333030303030303030	45.065494	7.698309	1715
2017-10-21T12:52:01	arduino-uno-00	1	SF7BW125	868.500000	-111.000000	3.750000	30303342333741393030303030303031	45.064893	7.697747	1701
2017-10-21T12:57:12	arduino-uno-00	6	SF7BW125	867.900000	-110.000000	6.000000	30313633344135353030303030303036	45.066981	7.682633	602
2017-10-21T12:59:16	arduino-uno-00	8	SF7BW125	868.300000	-113.000000	-1.250000	30314439423831453030303030303038	45.063067	7.678624	922
2017-10-21T13:00:18	arduino-uno-00	9	SF7BW125	868.500000	-113.000000	1.500000	30323134454546453030303030303039	45.063775	7.676683	850
2017-10-21T13:01:20	arduino-uno-00	10	SF7BW125	867.100000	-105.000000	8.250000	30323530323545313030303030303041	45.064666	7.674086	808
2017-10-21T13:02:22	arduino-uno-00	11	SF7BW125	867.300000	-109.000000	6.500000	30323842354343333030303030303042	45.065469	7.671954	814
2017-10-21T13:04:26	arduino-uno-00	13	SF7BW125	867.700000	-105.000000	7.000000	30333031434138383030303030303044	45.068074	7.664522	1127
2017-10-21T13:05:28	arduino-uno-00	14	SF7BW125	867.900000	-101.000000	8.000000	30333344303142373030303030303045	45.068272	7.663928	1165
2017-10-21T13:06:31	arduino-uno-00	15	SF7BW125	868.100000	-114.000000	-6.500000	30333738333839393030303030303046	45.065287	7.660443	1542
2017-10-21T13:07:33	arduino-uno-00	16	SF7BW125	868.300000	-109.000000	2.250000	30334233364642463030303030303130	45.061756	7.658072	1901
